Cluster,customer_number,total_spend,num_of_unique_visits,total_quantity,average_basket_quantity,average_basket_spend,SUM_basket_categories,avg_spend_veg_category,avg_spend_other_food_category,avg_spend_miscelleanous_category
6,4243,930.64,21,780,1.4444444444444444,1.72,162,0.9928877005347592,1.5056382978723406,1.0863709677419355
6,4278,488.96,40,449,1.1909814323607428,1.3,208,1.1135031847133758,1.1853153153153153,0.7285714285714285
6,4280,460.28,81,614,1.1968810916179335,0.9,312,0.6786725663716814,0.790431654676259,0.7347533632286996
6,4338,540.25,48,481,1.1425178147268409,1.28,211,0.8141322314049588,1.2524427480916032,1.6588888888888886
6,4351,472.62,75,505,1.3185378590078327,1.23,272,0.8051470588235293,0.895524861878453,1.219
6,4354,1146.03,54,960,1.1524609843937577,1.38,342,0.9116363636363636,1.6182437275985662,1.2175103734439834
6,4361,506.03,96,569,1.208067940552017,1.07,317,0.7546411483253589,1.1360633484162894,0.699568345323741
6,4365,716.1,107,713,1.1408,1.15,438,0.84355,1.2054958677685952,0.9433948339483396
6,4391,972.7,37,773,1.3281786941580755,1.67,249,0.9030790960451978,1.5666554054054054,1.538861788617886
6,4411,614.91,97,519,1.2041763341067284,1.43,296,0.9908465608465608,1.3252232142857143,1.2338679245283015
6,4416,799.66,96,772,1.3615520282186948,1.41,386,0.8996587030716724,0.8886069651741293,1.2857913669064749
6,4446,561.56,52,443,1.227146814404432,1.56,228,1.3019553072625698,1.2652558139534884,1.1526530612244896
6,4451,374.86,90,359,1.087878787878788,1.14,254,0.7904504504504504,1.265625,1.6216438356164382
6,4497,635.4,112,744,1.1606864274570985,0.99,410,0.7307692307692307,0.9933870967741936,0.807037037037037
6,4500,933.22,44,770,1.2202852614896988,1.48,323,1.1096142433234422,1.3253770491803278,1.21125
6,4503,590.31,33,651,1.1090289608177173,1.01,215,0.8232507739938081,1.0966,0.8983707865168539
6,4547,485.71,71,407,1.2523076923076923,1.49,241,0.973252427184466,0.856639344262295,2.2874683544303798
6,4572,751.29,28,711,1.196969696969697,1.26,244,0.8760222222222221,1.329170731707317,1.5107142857142857
6,4587,1116.27,20,913,1.9343220338983047,2.36,144,1.1065298507462686,1.4360946745562129,1.0889902280130292
6,4603,841.58,56,705,1.1595394736842104,1.38,309,0.9388372093023256,1.4162179487179487,1.4521463414634146
6,4637,638.14,38,612,1.2830188679245285,1.34,243,0.8082125603864735,1.0935416666666666,1.2629696969696969
6,4683,500.31,39,480,1.0572687224669604,1.1,244,0.9851481481481482,1.2979999999999998,0.9336190476190476
6,4725,744.35,70,686,1.1172638436482083,1.21,349,0.9580597014925372,1.1166502463054189,1.3291891891891892
6,4754,799.76,98,663,1.149046793760832,1.39,394,0.8528865979381444,1.3674647887323943,1.6371069182389937
6,4770,732.18,90,486,1.1224018475750577,1.69,300,1.332116788321168,1.5444660194174755,1.6190209790209789
6,4807,829.6,68,642,1.0862944162436547,1.4,395,1.0824302788844622,1.2777358490566038,1.740555555555556
6,4810,597.75,119,757,1.0677009873060648,0.84,482,0.6348550724637682,0.9002054794520549,0.8448148148148148
6,4836,681.89,31,569,1.1091617933723197,1.33,203,1.0212663755458515,1.4260173160173162,1.088165137614679
6,4875,686.39,72,587,1.069216757741348,1.25,341,0.8275,1.2232835820895522,1.5768020304568529
6,4900,985.63,51,912,1.2127659574468084,1.31,390,0.7873429951690822,1.3186501377410471,1.3407407407407408
6,4917,869.81,79,752,1.2168284789644013,1.41,396,0.9700436681222708,1.3713533834586469,1.5101863354037268
6,4919,766.13,83,690,1.2730627306273063,1.41,349,0.847801724137931,1.0012252964426878,1.5420975609756098
6,4941,484.65,154,485,1.1858190709046457,1.18,328,0.8299285714285715,1.0233454545454543,1.243428571428571
6,4970,335.76,67,428,1.2776119402985076,1.0,210,0.9368217054263568,0.8683333333333334,0.51056
6,4978,840.47,41,864,1.0936708860759494,1.06,314,0.9229615384615386,1.050103092783505,1.0454
6,4984,925.42,50,711,1.3673076923076923,1.78,275,1.2521348314606742,1.227338403041825,1.4823756906077348
6,4993,637.78,58,419,1.1869688385269122,1.81,223,1.1223776223776225,1.2546308724832216,2.2861417322834643
6,5009,705.6,93,675,1.2593283582089552,1.32,359,0.9408620689655172,0.9287046632124352,1.3203645833333333
6,5031,443.12,83,412,1.1135135135135137,1.2,265,0.9385964912280702,1.1397452229299363,1.2342857142857144
6,5066,591.58,47,454,1.123762376237624,1.46,210,1.1020666666666667,1.455948275862069,1.2290277777777776
6,5080,863.76,48,762,1.1373134328358208,1.29,315,0.8672787610619469,1.5986345381526104,1.2080327868852458
6,5092,584.72,59,663,1.6053268765133173,1.42,278,0.6986588235294117,0.9557297297297296,2.093962264150943
6,5105,402.61,83,439,1.0975,1.01,290,1.0543382352941175,0.9854128440366972,0.5223529411764707
6,5175,795.89,62,569,1.0197132616487457,1.43,328,1.053084745762712,2.145119047619048,1.1778301886792453
6,5179,898.87,33,785,1.1578171091445428,1.33,264,0.783125,1.6693670886075946,1.3443181818181815
6,5204,693.23,88,561,1.1614906832298135,1.44,345,1.0144660194174755,1.340595238095238,1.385187165775401
6,5240,870.1,53,629,1.1394927536231885,1.58,259,1.0433227848101263,1.8239245283018868,1.1889583333333331
6,5290,697.3,94,671,1.2612781954887218,1.31,373,0.742781690140845,1.3159782608695654,1.2030049261083744
6,5345,455.94,95,396,1.125,1.3,279,0.7790517241379311,0.9671111111111113,1.6207586206896551
6,5356,479.74,70,331,1.1906474820143884,1.73,205,1.049375,0.9196052631578948,1.8622857142857143
6,5358,445.76,56,415,1.2028985507246377,1.29,235,0.8068493150684931,1.3316058394160584,1.4683050847457628
6,5364,916.41,52,728,1.2638888888888888,1.59,285,0.9477027027027026,1.2857207207207209,2.06125
6,5393,666.49,77,593,1.280777537796976,1.44,284,0.9806439393939392,1.1523696682464457,1.3936440677966102
6,5455,565.47,36,430,1.1977715877437325,1.58,208,1.0198578199052133,1.5460264900662253,1.7180882352941178
6,5457,378.04,72,401,1.020356234096692,0.96,263,0.8004198473282443,0.9916666666666666,1.4914754098360654
6,5472,470.03,104,412,1.07012987012987,1.22,280,0.8456459330143541,1.15859375,1.9332
6,5492,395.92,71,348,1.10828025477707,1.26,241,0.905,1.4680172413793102,1.1008749999999998
6,5510,606.42,65,457,1.2351351351351352,1.64,248,1.280060606060606,1.5435151515151515,1.106535433070866
6,5512,979.9,47,666,1.342741935483871,1.98,239,1.290739856801909,1.9321965317919076,1.4163513513513513
6,5530,614.84,65,350,1.174496644295302,2.06,222,1.0542553191489363,2.230714285714286,1.483108108108108
6,5533,420.16,58,374,1.2677966101694915,1.42,219,0.6073376623376624,1.2337278106508875,2.3162745098039217
6,5540,485.66,188,548,1.10261569416499,0.98,424,0.5916783216783216,1.157029702970297,1.3786666666666667
6,5553,591.43,54,477,1.0816326530612244,1.34,235,0.9891666666666666,1.528,1.931590909090909
6,5557,442.98,56,445,1.0620525059665873,1.06,261,0.958181818181818,1.1459375,0.841875
6,5593,500.69,63,506,1.1605504587155964,1.15,304,0.8000367647058823,0.7905072463768115,1.8123958333333332
6,5601,495.85,82,515,1.1757990867579908,1.13,291,0.9879746835443036,0.728962962962963,1.06109634551495
6,5625,907.08,74,765,1.191588785046729,1.41,340,1.1295098039215683,1.1231772575250836,1.410125
6,5667,631.1,94,502,1.0658174097664543,1.34,337,0.8470220588235293,1.6388741721854303,1.9397468354430376
6,5679,431.5,58,343,1.1357615894039736,1.43,222,0.8005517241379311,1.48390625,1.7925714285714285
6,5706,454.13,62,418,1.2590361445783131,1.37,221,0.7809473684210526,1.3718333333333332,1.2254166666666668
6,5802,737.02,68,516,1.3096446700507614,1.87,253,0.748,0.7604761904761905,2.0225182481751824
6,5806,584.11,91,567,1.125,1.16,333,0.8664285714285714,1.391868131868132,1.0961734693877552
6,5831,812.13,97,627,1.137931034482759,1.47,339,0.9863043478260868,1.7975,0.9172131147540984
6,5908,680.97,125,840,1.497326203208556,1.21,338,0.9663030303030304,1.265081967213115,0.5894715447154472
6,5944,752.97,85,557,1.1901709401709402,1.61,366,1.1423636363636365,0.9938888888888888,1.754217391304348
6,5950,819.36,34,663,1.1652021089630933,1.44,216,1.0536629213483146,1.7680379746835442,1.1855
6,5956,676.0,44,589,1.2426160337552743,1.43,241,1.1051724137931034,1.4076704545454546,0.8760162601626016
6,5994,945.66,85,825,1.2008733624454149,1.38,351,1.1084382284382284,1.3052356020942408,1.077268292682927
6,5995,652.6,114,618,1.140221402214022,1.2,312,0.8001176470588235,1.1794759825327512,1.331865671641791
6,6012,454.92,84,593,1.1295238095238096,0.87,336,0.5953869047619048,1.2891338582677163,0.7011538461538461
6,6032,1337.37,43,995,1.2089914945321991,1.62,280,1.126057347670251,1.7826461538461535,1.1577678571428571
6,6040,530.49,49,480,1.116279069767442,1.23,222,1.0959126984126986,1.1736666666666666,1.0034615384615384
6,6059,953.57,29,722,1.8851174934725847,2.49,135,0.9521863799283152,1.66104,0.9561764705882352
6,6067,558.21,85,335,1.0634920634920637,1.77,269,0.8658904109589041,1.776481481481481,1.9684415584415584
6,6070,700.6,78,709,1.1289808917197452,1.12,386,0.7957721518987342,1.4666417910447764,1.0541111111111112
6,6072,591.78,142,489,1.0493562231759657,1.27,409,0.897047619047619,0.5391071428571429,1.425
6,6115,559.31,52,433,1.3489096573208723,1.74,200,1.3238983050847457,1.2591836734693878,1.2834210526315788
6,6117,511.91,42,435,1.3063063063063065,1.54,209,1.10912,1.4580813953488372,0.887536231884058
6,6124,1235.15,43,920,1.400304414003044,1.88,327,1.17,1.4066666666666665,1.420192926045016
6,6153,1014.73,37,792,1.4321880650994576,1.83,224,1.041743119266055,1.387339449541284,1.5046153846153842
6,6162,806.04,29,500,1.1389521640091116,1.84,209,1.2707717041800644,2.314534161490683,1.3639285714285716
6,6229,855.66,50,790,1.2460567823343849,1.35,298,0.8551445086705202,1.0722222222222224,1.6088461538461538
6,6239,675.19,98,528,1.3367088607594937,1.71,315,0.9744444444444446,1.459,1.2448499999999998
6,6240,420.67,55,513,1.105603448275862,0.91,289,0.7172635135135135,1.0496212121212125,0.8212941176470588
6,6251,570.77,41,503,1.0793991416309012,1.22,247,1.0487936507936508,1.5573015873015874,0.7125806451612903
6,6252,875.91,35,679,1.3857142857142857,1.79,206,1.2391737288135594,1.1683766233766235,2.0960377358490563
6,6294,540.3,49,525,1.1986301369863015,1.23,260,0.9211173184357544,1.1658201058201056,0.9877707006369426
6,6344,682.53,107,599,1.0453752181500873,1.19,373,1.1064114832535883,1.3379807692307693,1.0506493506493508
6,6365,896.96,29,735,1.1722488038277512,1.43,211,1.1622285714285714,1.3996946564885495,1.003739837398374
6,6394,518.38,75,419,1.2005730659025788,1.49,267,0.972474226804124,1.3430215827338128,1.6632558139534883
6,6395,453.65,98,317,1.248031496062992,1.79,222,0.98,1.58331983805668,0.6252941176470589
6,6415,908.58,63,710,1.1582381729200653,1.48,371,1.0991472868217054,1.3988709677419355,1.6278832116788322
6,6428,707.49,70,730,1.0944527736131937,1.06,318,0.9496613995485328,1.0749431818181816,0.8792792792792794
6,6434,877.16,28,695,1.094488188976378,1.38,198,1.1620535714285716,1.5744230769230771,1.2192307692307691
6,6454,795.35,74,665,1.1406518010291595,1.36,349,0.8950775193798449,1.189430894308943,1.68832298136646
6,6468,450.52,68,499,1.4807121661721068,1.34,212,0.9997916666666664,1.4313333333333331,0.721150159744409
6,6470,579.03,50,534,1.1125,1.21,279,0.9812457912457913,1.2904663212435232,0.8759090909090909
6,6471,709.61,34,743,1.13089802130898,1.08,271,0.9235529411764706,1.064235807860262,0.8246067415730337
6,6558,427.77,84,325,1.0483870967741935,1.38,232,0.7222137404580152,1.172897196261682,2.386896551724138
6,6566,506.97,96,595,1.0701438848920863,0.91,363,1.014232081911263,0.8188888888888889,0.594311377245509
6,6590,474.88,83,595,1.1442307692307692,0.91,313,0.7237386018237082,1.106923076923077,0.6380487804878049
6,6600,1089.9,78,637,1.2613861386138614,2.16,291,0.9854302670623146,3.074778761061948,0.8501351351351352
6,6609,2211.59,27,1534,1.1909937888198758,1.72,275,1.268251121076233,1.9686813186813183,0.986951871657754
6,6620,524.24,35,453,1.0863309352517987,1.26,219,0.9864016736401672,1.533032258064516,0.8622033898305085
6,6631,944.02,41,697,1.267272727272727,1.72,281,0.8429972752043596,2.0242937853107343,1.8061437908496727
6,6654,458.43,41,733,1.468937875751503,0.92,196,0.4920942408376964,1.299652173913043,0.6000000000000001
6,6674,402.99,37,541,1.3391089108910892,1.0,193,0.7582208588957055,0.8493788819875776,0.657373271889401
6,6712,719.79,90,623,1.064957264957265,1.23,387,0.8897812500000001,1.455925925925926,1.4025438596491226
6,6716,779.55,87,768,1.1428571428571428,1.16,410,0.8518954248366013,1.242490974729242,0.9024852071005915
6,6751,690.01,52,501,1.1733021077283372,1.62,268,1.0724886877828057,1.2736612021857925,2.2671134020618555
6,6752,607.54,89,387,1.1981424148606812,1.88,243,1.2464462809917354,1.3166666666666669,2.031342281879195
6,6760,1854.14,28,1340,1.029976940814758,1.43,340,1.2980316742081448,1.7965156794425088,1.1306508875739645
6,6787,1075.44,31,792,1.346938775510204,1.83,197,1.2461445783132532,1.7711627906976743,1.231311475409836
6,6798,663.14,87,457,1.1839378238341969,1.72,307,1.019621212121212,1.7165217391304348,1.5377439024390245
6,6809,506.88,67,603,1.1686046511627908,0.98,298,0.7188294314381272,1.1626162790697672,0.6968181818181819
6,6811,455.46,62,476,1.1870324189526185,1.14,257,1.0325,1.4154545454545455,0.676017316017316
6,6894,405.38,68,427,1.1478494623655917,1.09,264,0.8307906976744186,1.3419565217391305,0.8608333333333335
6,6922,515.3,63,527,1.0711382113821135,1.05,356,0.7821645021645022,1.1858411214953273,0.9859756097560975
6,6923,368.31,91,299,1.1115241635687731,1.37,216,0.8019178082191781,1.1956250000000002,1.5992857142857144
6,6937,733.59,48,729,1.2314189189189189,1.24,232,0.8173252279635258,1.6032214765100672,0.8996414342629482
6,6985,766.13,82,506,1.1048034934497817,1.67,318,0.7665693430656935,1.8246319018404904,1.5413953488372094
6,6989,528.2,83,407,1.0654450261780104,1.38,310,1.097388888888889,1.2441509433962263,1.9536764705882352
6,6992,748.11,39,503,1.2389162561576357,1.84,205,1.4495358649789027,1.6942051282051285,1.0450704225352112
6,7010,588.3,34,495,1.1327231121281465,1.35,203,0.9038585209003216,1.790972222222222,1.2325
6,7013,703.37,64,500,1.3157894736842104,1.85,267,1.1313100436681225,1.4879041916167663,1.8828846153846155
6,7044,621.44,39,671,1.0386996904024768,0.96,309,0.9263690476190476,0.9924324324324324,0.7952212389380531
6,7046,644.09,77,467,1.0835266821345708,1.49,345,0.7881875,1.3146202531645568,2.0823489932885906
6,7074,1077.22,55,728,1.0753323485967503,1.59,316,1.0809444444444445,2.0765283018867926,1.3378640776699031
6,7079,528.33,108,489,1.14519906323185,1.24,289,0.9938775510204082,1.19469387755102,0.8506250000000001
6,7124,529.04,47,402,1.072,1.41,216,1.2125628140703515,1.8657692307692304,0.9464646464646465
6,7130,784.76,21,609,1.1734104046242777,1.51,197,1.2042598187311178,1.425566037735849,1.2716666666666665
6,7145,339.21,65,335,1.1129568106312293,1.13,218,1.2007954545454549,0.9465760869565218,0.9423809523809524
6,7148,767.9,33,704,1.1540983606557376,1.26,212,1.0229559748427672,1.405929203539823,1.0621052631578949
6,7158,871.57,27,702,1.283363802559415,1.59,193,0.9152966101694916,2.056546391752577,1.127222222222222
6,7175,632.0,88,491,1.188861985472155,1.53,257,1.0770038910505837,1.6936969696969697,1.0978260869565215
6,7251,552.33,38,598,1.1198501872659177,1.03,267,0.7100964630225081,1.2035510204081632,0.8719047619047618
6,7280,720.28,55,716,1.0898021308980212,1.1,314,1.003379120879121,1.0355454545454543,0.9638636363636364
6,7289,1150.69,38,1106,1.130879345603272,1.18,273,1.0685362095531588,1.131476510067114,0.7549056603773585
6,7329,1320.63,40,861,1.1925207756232687,1.83,239,1.4138225255972694,2.107172413793103,1.4353076923076924
6,7331,1100.11,34,830,1.2633181126331812,1.67,270,1.1397183098591548,1.4360180995475114,1.362596153846154
6,7334,1075.83,38,909,1.1071863580998782,1.31,243,1.2118677685950412,1.3285795454545457,0.8501562500000001
6,7336,710.22,81,588,1.176,1.42,322,1.1467010309278352,1.2670348837209302,1.2688
6,7359,549.37,45,494,1.2167487684729064,1.35,261,0.8688079470198675,1.3681318681318684,1.0508074534161491
6,7372,581.24,66,485,1.143867924528302,1.37,259,1.0971264367816091,1.393625730994152,1.0675471698113208
6,7379,892.35,29,745,1.142638036809816,1.37,236,1.040423940149626,1.463512396694215,1.1859803921568628
6,7385,1982.45,27,1600,1.1165387299371947,1.38,219,1.127694840834248,1.547608200455581,1.10288
6,7405,878.72,65,814,1.2778649921507064,1.38,262,0.9529736842105264,1.306418918918919,0.9412318840579708
6,7406,1164.53,57,801,1.2654028436018956,1.84,324,1.3210882352941178,1.8636546184738956,1.1854245283018867
6,7414,906.24,105,661,1.1515679442508713,1.58,353,1.2741340782122903,1.5517412935323385,1.3549019607843136
6,7418,769.81,30,648,1.2134831460674156,1.44,174,1.0381615598885796,1.216624203821656,1.5613636363636365
6,7436,569.09,52,381,1.1107871720116618,1.66,198,1.415,1.564864864864865,1.7852941176470587
6,7448,550.85,41,487,1.1540284360189572,1.31,170,1.106425855513308,1.2217361111111107,1.049125
6,7454,1020.59,40,785,1.1360347322720696,1.48,266,1.0630147058823531,1.5003985507246378,1.7105940594059403
6,7470,560.75,42,409,1.10840108401084,1.52,188,1.15130081300813,1.5510389610389608,1.1063636363636362
6,7494,867.8,59,824,1.2046783625730997,1.27,366,0.9428869047619048,1.2466220735785951,0.9431216931216932
6,7499,633.48,48,763,1.0701262272089762,0.89,245,0.737576923076923,1.0608823529411766,0.9532876712328766
6,7517,438.96,54,386,1.122093023255814,1.28,198,1.0376470588235296,1.460217391304348,1.026153846153846
6,7529,751.76,92,502,1.159353348729792,1.74,320,0.8708910891089108,2.1582941176470585,1.6071538461538462
6,7554,688.01,28,919,1.5927209705372616,1.19,201,0.6281519861830742,1.2018181818181817,0.5582442748091602
6,7559,760.09,90,525,1.2295081967213115,1.78,335,1.1925,2.053755458515284,0.7536111111111111
6,7572,611.72,52,583,1.2537634408602152,1.32,228,0.8498947368421053,1.3914594594594596,0.991858407079646
6,7576,769.11,42,626,1.1423357664233575,1.4,267,1.0794021739130435,1.3865517241379313,1.644
6,7587,1660.82,24,1386,1.1795744680851064,1.41,226,1.0981191222570534,1.5637704918032789,1.0723387096774193
6,7621,1020.41,38,736,1.137557959814529,1.58,262,1.1916580310880829,1.695467625899281,1.237361111111111
6,7626,1802.86,20,1247,1.2570564516129032,1.82,194,1.398648648648649,1.6462447257383968,1.3991803278688524
6,7644,597.81,71,635,1.1587591240875912,1.09,382,0.8730366492146597,1.073079365079365,0.7212403100775193
6,7650,395.59,66,454,1.1464646464646464,1.0,245,0.8504897959183674,0.749247311827957,1.0132758620689657
6,7658,783.07,58,644,1.2014925373134329,1.46,329,0.8710582010582011,1.3330521091811411,1.561923076923077
6,7675,1541.33,39,1078,1.2564102564102564,1.8,291,1.11107544141252,2.0831578947368423,1.209646017699115
6,7683,559.7,97,485,1.143867924528302,1.32,297,0.9778448275862068,1.5544202898550723,1.0289565217391303
6,7700,770.01,49,462,1.32378223495702,2.21,189,1.3411904761904765,2.197589743589744,1.2233333333333334
6,7715,579.94,72,439,1.1462140992167102,1.51,309,0.7619444444444444,1.1438853503184714,1.8279310344827584
6,7729,1309.01,42,957,1.3273231622746189,1.82,271,1.41712890625,1.444584980237154,1.1352083333333334
6,7756,443.32,67,485,1.0706401766004416,0.98,298,0.8139299610894943,1.1697902097902098,0.7865882352941176
6,7782,690.83,74,575,1.1454183266932272,1.38,328,0.9161398176291792,1.3036363636363637,2.1520987654320987
6,7789,545.25,56,447,1.1951871657754012,1.46,203,1.226875,1.3694482758620692,1.0376984126984128
6,7825,765.79,45,711,1.0888208269525268,1.17,309,1.0019266055045872,1.8559859154929583,0.7215289256198347
6,7843,823.14,45,608,1.3275109170305677,1.8,228,1.170836236933798,1.4846938775510203,1.5688800000000005
6,7849,794.35,50,614,1.143389199255121,1.48,281,1.2637164750957854,1.4391999999999998,1.1947191011235954
6,7903,678.01,48,622,1.1915708812260537,1.3,252,0.9292757660167132,1.401358024691358,1.162178217821782
6,7914,847.77,86,660,1.0679611650485437,1.37,444,0.9166083916083916,1.8928735632183904,0.8104424778761061
6,7944,639.93,119,608,1.037542662116041,1.09,432,0.889108910891089,1.3338666666666668,0.8801249999999999
6,7955,627.46,98,657,1.100502512562814,1.05,389,0.7443466666666666,1.4256983240223462,0.9041747572815534
6,7957,1276.18,31,918,1.282122905027933,1.78,239,1.4741551246537394,1.5208994708994712,0.9447486033519552
6,7996,765.4,80,623,1.1666666666666667,1.43,323,1.1516487455197133,1.642300884955752,0.6180508474576272
6,8011,1512.12,39,1107,1.2111597374179432,1.65,260,1.0485880077369436,1.8977551020408163,1.2917813765182184
6,8022,398.33,130,428,1.1204188481675392,1.04,310,0.7038938053097346,1.009090909090909,1.966216216216216
6,8066,691.17,87,608,1.2484599589322385,1.42,355,0.9079005524861876,1.0043661971830984,1.4621962616822428
6,8092,617.5,66,581,1.2414529914529917,1.32,297,1.0716826923076923,1.0770813397129186,1.0334146341463413
6,8118,779.96,43,636,1.1865671641791045,1.46,234,0.976678966789668,1.5573895582329318,1.0990517241379312
6,8165,310.6,112,326,1.1241379310344828,1.07,249,0.71,0.806832298136646,1.5461842105263155
6,8220,354.31,78,348,1.032640949554896,1.05,269,0.8551798561151079,1.6794059405940591,0.6094444444444446
6,8245,370.87,89,338,1.0764331210191085,1.18,225,1.1150828729281768,1.2064444444444444,0.9023880597014924
6,8247,820.6,47,853,1.2674591381872211,1.22,253,0.8970560747663552,1.1087055016181229,0.8109482758620691
6,8248,768.07,50,472,1.165432098765432,1.9,234,1.2329957805907177,2.256904761904761,1.443134328358209
6,8257,529.06,43,555,1.1538461538461535,1.1,234,0.9759863945578232,1.373421052631579,0.7445405405405406
6,8266,475.89,66,536,1.0113207547169811,0.9,361,0.7639935064935065,1.5936956521739132,0.6908823529411764
6,8287,745.38,92,654,1.1826401446654613,1.35,348,0.8317372881355932,2.0874375,0.855
6,8294,1130.42,41,1115,1.1206030150753767,1.14,305,0.843136288998358,1.4637333333333336,0.8632524271844659
6,8325,868.67,24,646,1.1474245115452932,1.54,175,0.9290502793296088,2.242048780487805,0.9210843373493977
6,8333,815.12,81,875,1.2517882689556508,1.17,396,0.9003125000000001,1.0304508196721311,0.8201818181818181
6,8338,1040.94,52,878,1.266955266955267,1.5,302,1.0206635071090049,1.3618037135278511,1.2255696202531643
6,8360,720.34,40,535,1.089613034623218,1.47,266,0.8936513157894735,1.799716312056738,2.165666666666666
6,8380,947.58,43,519,1.1584821428571428,2.12,235,1.060905349794239,2.6474799999999994,1.0734615384615382
6,8381,443.4,141,738,1.1353846153846154,0.68,410,0.6221604938271605,0.8971717171717173,0.4857142857142857
6,8392,776.69,76,622,1.1870229007633588,1.48,379,0.9173992673992676,1.6462857142857144,1.1817307692307693
6,8407,574.51,58,628,1.097902097902098,1.0,345,0.8430618892508143,1.056989247311828,0.882148148148148
6,8428,622.52,61,712,1.3358348968105065,1.17,257,0.7468627450980393,1.0975336322869955,0.901851851851852
6,8456,375.39,75,451,1.1417721518987345,0.95,221,0.6948484848484849,1.2129545454545456,1.1924242424242422
6,8459,775.01,26,580,1.1026615969581748,1.47,287,1.0187878787878788,1.6886764705882351,1.0620454545454547
6,8478,594.58,46,503,1.1863207547169812,1.4,211,0.8794941634241245,1.143206106870229,1.902521739130435
6,8485,738.76,67,798,1.2090909090909092,1.12,367,0.9108474576271186,0.9938257575757574,0.8281818181818182
6,8504,320.07,104,340,1.069182389937107,1.01,277,0.7084090909090909,1.108875,1.02375
6,8519,933.62,29,635,1.1566484517304187,1.7,202,1.1563366336633665,2.3082738095238096,1.2487301587301587
6,8523,937.43,55,843,1.5080500894454385,1.68,332,0.943356401384083,1.2941399416909618,1.0469668246445498
6,8539,744.4,35,507,1.3237597911227157,1.94,169,1.072704081632653,2.3211734693877557,0.688695652173913
6,8540,568.44,50,428,1.1382978723404256,1.51,240,1.5578358208955223,1.3717204301075268,0.9680555555555556
6,8543,620.06,52,526,1.1336206896551724,1.34,279,0.8979545454545453,1.6480275229357797,0.7186363636363636
6,8552,1100.42,52,1297,1.5458879618593564,1.31,362,0.8072035794183445,1.1262393162393165,0.6818934911242602
6,8564,958.35,95,724,1.1791530944625408,1.56,373,1.0432944606413994,1.716655052264808,1.1470212765957446
6,8568,784.57,46,554,1.0905511811023625,1.54,223,1.3827196652719669,1.5331428571428571,1.368342857142857
6,8586,507.29,48,418,1.1774647887323944,1.43,204,1.0465416666666667,2.392763157894737,0.7281372549019609
6,8588,549.4,49,515,1.1004273504273503,1.17,334,0.9380263157894736,1.2893392070484582,0.7141666666666666
6,8607,463.81,98,524,1.0076923076923077,0.89,383,0.700436137071651,1.3634375,0.8593333333333334
6,8614,960.93,37,765,1.1608497723823976,1.46,264,0.9761716171617164,1.5231871345029238,1.2018333333333333
6,8622,654.32,77,676,1.4600431965442764,1.41,304,0.9254891304347824,0.9113703703703704,1.071891891891892
6,8657,606.82,84,668,1.1245791245791246,1.02,430,1.007684887459807,0.8821311475409837,0.7586206896551724
6,8673,616.45,93,636,1.1022530329289428,1.07,446,0.8479166666666667,1.013556701030928,1.047212389380531
6,8694,852.82,26,591,1.2601279317697227,1.82,208,1.1028880866425992,2.1617256637168145,0.6678409090909091
6,8735,628.21,79,597,1.2411642411642412,1.31,308,1.175542857142857,1.3164055299539172,0.6674634146341464
6,8756,587.5,61,440,1.1195928753180662,1.49,253,0.8426623376623378,1.2951408450704225,1.901527777777778
6,8759,804.2,37,464,1.1100478468899522,1.92,175,1.2548,2.757516339869281,1.1245901639344265
6,8836,535.01,51,458,1.0338600451467268,1.21,235,1.1393939393939394,1.8746666666666665,0.726258064516129
6,8888,832.38,44,611,1.1864077669902913,1.62,226,0.9783423913043476,2.2113888888888886,1.1793650793650796
6,8909,951.67,36,629,1.1935483870967742,1.81,228,1.3326285714285713,1.6057971014492751,1.8698581560283687
6,8947,534.86,57,551,1.2725173210161664,1.24,216,0.863952802359882,1.150544217687075,1.120769230769231
6,8953,504.85,49,567,1.127236580516899,1.0,247,0.8553197674418606,1.0267241379310343,0.6524489795918367
6,8968,638.75,78,504,1.253731343283582,1.59,270,0.902027972027972,1.8200526315789471,1.2485714285714289
6,8994,505.19,90,537,1.2373271889400923,1.16,344,1.055022026431718,0.998064516129032,0.6456451612903226
6,8997,771.74,56,638,1.354564755838641,1.64,276,0.9408870967741936,1.2818237082066868,1.9127868852459016
6,9011,1023.32,45,876,1.3394495412844036,1.56,337,0.8438018433179723,1.393855072463768,1.81680412371134
6,9016,528.6,120,670,1.2028725314183124,0.95,399,0.6267708333333333,0.9910328638497652,1.0524657534246575
6,9027,768.9,49,707,1.094427244582043,1.19,314,0.955420792079208,1.4310857142857143,1.034921875
6,9030,751.24,86,541,1.1838074398249452,1.64,314,1.0854237288135593,1.6786486486486485,1.4734782608695651
6,9042,399.33,77,369,1.1677215189873418,1.26,225,1.137,1.245,0.767821782178218
6,9054,663.8,52,575,1.2312633832976445,1.42,239,1.100769230769231,1.239651567944251,1.0158490566037737
6,9067,434.56,45,554,1.4096692111959288,1.11,216,0.7569607843137256,0.8179629629629629,0.741125
6,9083,717.1,99,633,1.31875,1.49,284,1.052300319488818,1.2800467289719626,1.0735849056603772
6,9089,621.29,97,723,1.1038167938931298,0.95,404,0.7276623376623377,1.014823151125402,0.7842307692307693
6,9093,511.35,60,442,1.2076502732240435,1.4,213,1.0829166666666663,2.018170731707317,0.7163333333333333
